Order ID,Region,Category,Date,Revenue,Cost,Discount,Units Sold,Profit
ORD-000357,West,Furniture,2024-02-09,388.22,278.63,0.21,2,109.59
ORD-000358,West,Clothing,2024-02-04,260.51,161.47,0.24,5,99.04
ORD-000359,West,Electronics,2024-02-13,864.89,494.23,0.08,4,370.66
ORD-000360,West,Furniture,2024-02-21,852.55,631.97,0.17,5,220.58
ORD-000361,West,Furniture,2024-02-18,186.53,129.75,0.19,1,56.78
ORD-000362,West,Clothing,2024-02-21,330.59,197.29,0.17,5,133.3
ORD-000363,West,Groceries,2024-02-14,80.97,66.49,0.16,2,14.48
ORD-000364,West,Electronics,2024-02-07,540.9,301.87,0.15,3,239.03
ORD-000365,West,Clothing,2024-02-21,173.1,104.66,0.05,3,68.44
ORD-000366,West,Groceries,2024-02-05,174.17,123.09,0.22,5,51.08
ORD-000367,West,Furniture,2024-02-22,285.89,218.99,0.18,2,66.9
ORD-000368,West,Clothing,2024-02-24,142.4,78.96,0.1,3,63.44
ORD-000369,West,Electronics,2024-02-08,832.53,592.76,0.35,4,239.77
ORD-000370,West,Furniture,2024-02-18,279.55,215.42,0.07,2,64.13
ORD-000371,West,Furniture,2024-02-24,780.63,536.11,0.34,4,244.52
ORD-000372,West,Groceries,2024-02-26,191.42,133.31,0.11,5,58.11
ORD-000373,West,Furniture,2024-02-16,181.91,131.02,0.14,1,50.89
ORD-000374,West,Clothing,2024-02-10,279.58,151.1,0.07,5,128.48
ORD-000375,West,Groceries,2024-02-13,137.04,107.53,0.19,5,29.51
ORD-000376,West,Electronics,2024-02-09,1018.49,671.86,0.1,5,346.63
ORD-000377,West,Electronics,2024-02-02,202.47,113.66,0.3,1,88.81
ORD-000378,West,Electronics,2024-02-17,714.02,447.43,0.03,3,266.59
ORD-000379,West,Clothing,2024-02-26,244.57,134.0,0.32,4,110.57
ORD-000380,West,Furniture,2024-02-05,799.42,578.94,0.25,4,220.48
ORD-000381,West,Furniture,2024-02-27,722.7,479.18,0.17,5,243.52
ORD-000382,North,Electronics,2024-02-02,1043.75,697.51,0.01,4,346.24
ORD-000383,North,Furniture,2024-02-19,475.3,353.64,0.28,3,121.66
ORD-000384,North,Clothing,2024-02-03,54.62,33.29,0.09,1,21.33
ORD-000385,North,Electronics,2024-02-07,913.19,568.15,0.06,5,345.04
ORD-000386,North,Groceries,2024-02-26,119.4,97.35,0.01,3,22.05
ORD-000387,North,Groceries,2024-02-27,105.41,82.78,0.34,3,22.63
ORD-000388,North,Groceries,2024-02-28,74.42,49.27,0.3,2,25.15
ORD-000389,North,Clothing,2024-02-18,278.62,168.54,0.05,5,110.08
ORD-000390,North,Clothing,2024-02-03,271.47,175.13,0.17,4,96.34
ORD-000391,North,Furniture,2024-02-09,503.51,370.9,0.13,3,132.61
ORD-000392,North,Electronics,2024-02-07,419.2,295.16,0.26,2,124.04
ORD-000393,North,Electronics,2024-02-25,1095.61,755.99,0.08,5,339.62
ORD-000394,North,Clothing,2024-02-26,182.06,113.33,0.35,3,68.73
ORD-000395,North,Electronics,2024-02-03,603.04,368.25,0.02,3,234.79
ORD-000396,North,Furniture,2024-02-22,741.52,496.05,0.3,4,245.47
ORD-000397,North,Furniture,2024-02-24,401.45,310.72,0.23,2,90.73
ORD-000398,North,Electronics,2024-02-25,407.45,236.3,0.05,2,171.15
ORD-000399,North,Clothing,2024-02-02,61.74,33.48,0.15,1,28.26
ORD-000400,North,Furniture,2024-02-15,520.49,321.38,0.22,3,199.11
ORD-000401,North,Furniture,2024-02-19,286.84,176.22,0.09,2,110.62
ORD-000402,North,Furniture,2024-02-12,336.58,227.61,0.19,2,108.97
ORD-000403,North,Furniture,2024-02-01,184.34,123.62,0.15,1,60.72
ORD-000404,North,Electronics,2024-02-22,234.88,131.87,0.21,1,103.01
ORD-000405,North,Clothing,2024-02-08,311.14,190.94,0.33,5,120.2
ORD-000406,North,Groceries,2024-02-02,129.25,96.48,0.05,4,32.77
ORD-000407,North,Electronics,2024-02-28,217.53,136.64,0.29,1,80.89
ORD-000408,North,Electronics,2024-02-14,272.3,171.99,0.05,1,100.31
ORD-000409,North,Electronics,2024-02-27,896.98,570.6,0.03,4,326.38
ORD-000410,North,Furniture,2024-02-27,180.32,140.13,0.09,1,40.19
ORD-000411,North,Furniture,2024-02-25,603.43,397.97,0.3,4,205.46
ORD-000412,North,Furniture,2024-02-15,421.19,271.12,0.11,2,150.07
ORD-000413,North,Electronics,2024-02-11,721.02,478.33,0.06,3,242.69
ORD-000414,North,Clothing,2024-02-08,134.05,76.75,0.25,2,57.3
ORD-000415,North,Furniture,2024-02-11,639.02,453.21,0.07,4,185.81
ORD-000416,North,Groceries,2024-02-10,115.12,84.85,0.04,3,30.27
ORD-000417,North,Electronics,2024-02-21,885.7,605.0,0.33,4,280.7
ORD-000418,North,Clothing,2024-02-20,52.63,35.05,0.12,1,17.58
ORD-000419,North,Electronics,2024-02-15,211.99,124.14,0.21,1,87.85
ORD-000420,North,Electronics,2024-02-26,214.89,121.23,0.04,1,93.66
ORD-000421,North,Electronics,2024-02-08,442.99,260.44,0.13,2,182.55
ORD-000422,North,Furniture,2024-02-10,806.4,505.82,0.01,5,300.58
ORD-000423,North,Electronics,2024-02-22,497.43,349.16,0.18,2,148.27
ORD-000424,North,Furniture,2024-02-09,951.97,706.37,0.3,5,245.6
ORD-000425,North,Groceries,2024-02-13,35.4,28.08,0.11,1,7.32
ORD-000426,North,Groceries,2024-02-03,126.37,99.4,0.03,3,26.97
ORD-000427,North,Clothing,2024-02-01,58.02,37.01,0.21,1,21.01
ORD-000428,North,Groceries,2024-02-03,71.8,51.88,0.01,2,19.92
ORD-000429,North,Furniture,2024-02-08,572.66,391.85,0.31,3,180.81
ORD-000430,North,Electronics,2024-02-26,1206.85,734.74,0.18,5,472.11
ORD-000431,North,Furniture,2024-02-08,538.19,343.26,0.12,3,194.93
ORD-000432,North,Furniture,2024-02-12,613.87,402.48,0.34,3,211.39
ORD-000433,South,Groceries,2024-02-24,100.66,74.77,0.06,3,25.89
ORD-000434,South,Clothing,2024-02-17,118.64,77.92,0.04,2,40.72
ORD-000435,South,Furniture,2024-02-21,331.22,236.37,0.29,2,94.85
ORD-000436,South,Electronics,2024-02-15,654.99,432.79,0.04,3,222.2
ORD-000437,South,Groceries,2024-02-26,75.23,53.13,0.21,2,22.1
ORD-000438,South,Clothing,2024-02-13,169.08,90.81,0.35,3,78.27
ORD-000439,South,Furniture,2024-02-25,388.43,298.63,0.03,2,89.8
ORD-000440,South,Electronics,2024-02-27,604.04,366.52,0.12,3,237.52
ORD-000441,South,Furniture,2024-02-12,622.2,475.81,0.09,4,146.39
ORD-000442,South,Clothing,2024-02-02,258.01,159.14,0.12,4,98.87
ORD-000443,South,Clothing,2024-02-03,159.6,100.63,0.31,3,58.97
ORD-000444,South,Electronics,2024-02-09,1400.21,897.9,0.1,5,502.31
ORD-000445,South,Electronics,2024-02-11,662.92,409.56,0.07,3,253.36
ORD-000446,South,Electronics,2024-02-18,428.79,262.22,0.19,2,166.57
ORD-000447,South,Clothing,2024-02-11,64.52,42.72,0.18,1,21.8
ORD-000448,South,Groceries,2024-02-23,188.31,136.57,0.24,5,51.74
ORD-000449,South,Groceries,2024-02-13,216.63,162.29,0.04,5,54.34
ORD-000450,South,Clothing,2024-02-15,55.5,35.97,0.22,1,19.53
ORD-000451,South,Clothing,2024-02-22,163.64,106.04,0.01,3,57.6
ORD-000452,South,Furniture,2024-02-07,935.94,675.96,0.15,4,259.98
ORD-000453,South,Electronics,2024-02-10,1330.09,784.32,0.03,5,545.77
ORD-000454,South,Groceries,2024-02-22,125.63,88.02,0.34,4,37.61
ORD-000455,South,Clothing,2024-02-18,201.56,113.96,0.01,3,87.6
ORD-000456,South,Clothing,2024-02-02,238.43,149.68,0.33,4,88.75
ORD-000457,South,Clothing,2024-02-14,90.17,52.77,0.11,2,37.4
ORD-000458,South,Furniture,2024-02-13,615.06,470.32,0.35,3,144.74
ORD-000459,South,Electronics,2024-02-11,429.82,263.3,0.1,2,166.52
ORD-000460,South,Electronics,2024-02-22,176.28,123.48,0.01,1,52.8
ORD-000461,South,Electronics,2024-02-12,245.34,146.89,0.35,1,98.45
ORD-000462,South,Electronics,2024-02-06,206.03,130.87,0.2,1,75.16
ORD-000463,South,Furniture,2024-02-24,372.17,254.87,0.24,2,117.3
ORD-000464,South,Groceries,2024-02-11,196.63,129.86,0.06,5,66.77
ORD-000465,South,Electronics,2024-02-21,627.06,420.24,0.02,3,206.82
ORD-000466,South,Groceries,2024-02-24,131.73,85.92,0.02,4,45.81
ORD-000467,South,Groceries,2024-02-07,132.88,96.3,0.28,4,36.58
ORD-000468,South,Furniture,2024-02-15,210.16,133.98,0.29,1,76.18
ORD-000469,South,Electronics,2024-02-14,442.96,292.84,0.24,2,150.12
ORD-000470,South,Electronics,2024-02-12,1438.26,918.79,0.16,5,519.47
ORD-000471,South,Electronics,2024-02-09,881.24,541.59,0.05,4,339.65
ORD-000472,South,Groceries,2024-02-17,71.44,55.22,0.3,2,16.22
ORD-000473,South,Electronics,2024-02-05,657.34,371.61,0.27,3,285.73
ORD-000474,South,Groceries,2024-02-02,79.39,52.47,0.21,2,26.92
ORD-000475,South,Clothing,2024-02-11,293.29,178.41,0.35,5,114.88
ORD-000476,South,Electronics,2024-02-06,526.9,339.36,0.21,2,187.54
ORD-000477,South,Clothing,2024-02-22,245.76,157.0,0.09,4,88.76
ORD-000478,South,Furniture,2024-02-09,832.44,641.34,0.24,4,191.1
ORD-000479,South,Groceries,2024-02-12,111.23,81.83,0.04,3,29.4
ORD-000480,East,Furniture,2024-03-02,197.87,125.26,0.07,1,72.61
ORD-000481,East,Clothing,2024-03-03,287.5,180.33,0.02,5,107.17
ORD-000482,East,Clothing,2024-03-18,296.89,190.63,0.25,5,106.26
ORD-000483,East,Furniture,2024-03-10,586.2,454.12,0.21,3,132.08
ORD-000484,East,Clothing,2024-03-13,179.03,119.35,0.06,3,59.68
ORD-000485,East,Electronics,2024-03-16,791.1,511.52,0.02,4,279.58
ORD-000486,East,Furniture,2024-03-17,965.88,699.05,0.25,5,266.83
ORD-000487,East,Clothing,2024-03-23,108.16,58.05,0.1,2,50.11
ORD-000488,East,Furniture,2024-03-25,843.96,529.47,0.21,5,314.49
ORD-000489,East,Electronics,2024-03-21,251.34,163.37,0.21,1,87.97
ORD-000490,East,Electronics,2024-03-13,665.59,446.02,0.18,4,219.57
ORD-000491,East,Furniture,2024-03-02,364.39,234.96,0.13,2,129.43
ORD-000492,East,Groceries,2024-03-15,87.11,58.11,0.12,2,29.0
ORD-000493,East,Clothing,2024-03-11,291.39,186.02,0.04,5,105.37
ORD-000494,East,Clothing,2024-03-27,310.12,164.17,0.32,5,145.95
ORD-000495,East,Groceries,2024-03-15,124.59,85.48,0.29,4,39.11
ORD-000496,East,Furniture,2024-03-01,170.37,131.8,0.29,1,38.57
ORD-000497,East,Electronics,2024-03-02,1173.8,825.47,0.19,5,348.33
ORD-000498,East,Clothing,2024-03-13,279.01,150.48,0.03,5,128.53
ORD-000499,East,Electronics,2024-03-24,431.91,256.18,0.19,2,175.73
ORD-000500,East,Electronics,2024-03-05,515.67,317.17,0.22,2,198.5
ORD-000501,East,Groceries,2024-03-05,109.21,88.51,0.29,3,20.7
ORD-000502,East,Clothing,2024-03-18,184.63,114.86,0.01,3,69.77
ORD-000503,East,Groceries,2024-03-17,179.63,128.6,0.0,5,51.03
ORD-000504,East,Furniture,2024-03-15,398.56,266.94,0.09,2,131.62
ORD-000505,East,Furniture,2024-03-11,992.51,636.59,0.11,5,355.92
ORD-000506,East,Electronics,2024-03-16,860.5,566.02,0.33,3,294.48
ORD-000507,East,Electronics,2024-03-20,705.29,422.24,0.16,3,283.05
ORD-000508,East,Electronics,2024-03-18,1228.31,827.57,0.18,5,400.74
ORD-000509,East,Clothing,2024-03-12,111.64,59.89,0.23,2,51.75
ORD-000510,East,Groceries,2024-03-01,65.24,51.09,0.29,2,14.15
ORD-000511,East,Furniture,2024-03-18,175.41,132.97,0.04,1,42.44
ORD-000512,East,Groceries,2024-03-01,56.4,37.33,0.07,2,19.07
ORD-000513,East,Electronics,2024-03-13,1002.05,584.93,0.16,4,417.12
ORD-000514,East,Furniture,2024-03-22,915.85,662.1,0.04,5,253.75
ORD-000515,East,Electronics,2024-03-26,724.36,449.87,0.33,4,274.49
ORD-000516,East,Groceries,2024-03-12,101.04,73.78,0.26,3,27.26
ORD-000517,East,Electronics,2024-03-05,280.37,166.55,0.23,1,113.82
ORD-000518,East,Furniture,2024-03-25,341.75,237.78,0.27,2,103.97
ORD-000519,East,Electronics,2024-03-14,243.32,168.24,0.29,1,75.08
ORD-000520,East,Groceries,2024-03-25,82.09,56.57,0.33,2,25.52
ORD-000521,East,Furniture,2024-03-12,189.75,127.18,0.1,1,62.57
ORD-000522,East,Electronics,2024-03-03,1312.74,913.15,0.22,5,399.59
ORD-000523,East,Furniture,2024-03-13,160.34,103.83,0.29,1,56.51
ORD-000524,East,Electronics,2024-03-21,870.86,563.54,0.3,4,307.32
ORD-000525,East,Electronics,2024-03-25,1302.82,888.27,0.23,5,414.55
ORD-000526,East,Groceries,2024-03-28,37.03,29.42,0.26,1,7.61
ORD-000527,East,Furniture,2024-03-26,931.52,659.64,0.04,5,271.88
ORD-000528,East,Electronics,2024-03-24,435.39,269.54,0.09,2,165.85
ORD-000529,East,Furniture,2024-03-23,527.42,329.07,0.2,3,198.35
ORD-000530,East,Furniture,2024-03-18,334.87,227.63,0.17,2,107.24
ORD-000531,East,Furniture,2024-03-15,402.52,302.31,0.26,2,100.21
ORD-000532,East,Furniture,2024-03-23,865.87,552.51,0.2,4,313.36
ORD-000533,East,Electronics,2024-03-21,1049.29,694.7,0.09,4,354.59
ORD-000534,East,Furniture,2024-03-27,178.8,136.04,0.35,1,42.76
ORD-000535,East,Groceries,2024-03-05,40.46,26.45,0.14,1,14.01
ORD-000536,East,Groceries,2024-03-20,187.81,134.81,0.28,5,53.0
ORD-000537,East,Clothing,2024-03-14,58.88,32.7,0.06,1,26.18
ORD-000538,East,Clothing,2024-03-28,264.25,147.5,0.05,5,116.75
ORD-000539,East,Groceries,2024-03-07,174.57,144.26,0.0,5,30.31
ORD-000540,East,Furniture,2024-03-15,569.95,383.23,0.14,3,186.72
ORD-000541,East,Electronics,2024-03-21,418.25,242.24,0.14,2,176.01
ORD-000542,East,Groceries,2024-03-01,161.76,120.98,0.12,5,40.78
ORD-000543,East,Electronics,2024-03-13,641.29,410.48,0.25,3,230.81
ORD-000544,East,Furniture,2024-03-03,950.39,609.91,0.27,5,340.48
ORD-000545,West,Clothing,2024-03-06,61.03,36.26,0.01,1,24.77
ORD-000546,West,Electronics,2024-03-21,188.69,107.65,0.31,1,81.04
ORD-000547,West,Clothing,2024-03-25,336.4,208.48,0.18,5,127.92
ORD-000548,West,Clothing,2024-03-26,266.0,151.03,0.03,4,114.97
ORD-000549,West,Groceries,2024-03-13,102.8,82.18,0.35,3,20.62
ORD-000550,West,Electronics,2024-03-23,437.33,247.34,0.26,2,189.99
ORD-000551,West,Furniture,2024-03-19,725.86,476.28,0.05,4,249.58
ORD-000552,West,Electronics,2024-03-03,898.75,550.46,0.08,4,348.29
ORD-000553,West,Clothing,2024-03-20,114.78,75.48,0.13,2,39.3
ORD-000554,West,Groceries,2024-03-03,121.67,100.49,0.3,4,21.18
ORD-000555,West,Furniture,2024-03-18,514.52,374.32,0.27,3,140.2
ORD-000556,West,Groceries,2024-03-14,31.59,23.86,0.04,1,7.73
ORD-000557,West,Electronics,2024-03-10,1011.44,593.2,0.06,4,418.24
ORD-000558,West,Electronics,2024-03-25,387.82,218.8,0.01,2,169.02
ORD-000559,West,Furniture,2024-03-08,614.65,421.58,0.32,3,193.07
ORD-000560,West,Electronics,2024-03-20,977.07,689.97,0.34,4,287.1
ORD-000561,West,Clothing,2024-03-14,56.22,35.97,0.26,1,20.25
ORD-000562,West,Electronics,2024-03-13,1206.47,827.75,0.24,5,378.72
ORD-000563,West,Clothing,2024-03-19,285.0,164.13,0.02,5,120.87
ORD-000564,West,Clothing,2024-03-13,106.29,59.26,0.07,2,47.03
ORD-000565,West,Furniture,2024-03-07,942.53,699.81,0.13,5,242.72
ORD-000566,West,Furniture,2024-03-13,341.1,227.36,0.27,2,113.74
ORD-000567,West,Groceries,2024-03-19,119.82,93.77,0.16,3,26.05
ORD-000568,West,Furniture,2024-03-15,771.28,485.69,0.15,4,285.59
ORD-000569,West,Electronics,2024-03-12,977.73,686.62,0.01,5,291.11
ORD-000570,West,Clothing,2024-03-13,310.19,173.14,0.04,5,137.05
ORD-000571,West,Electronics,2024-03-08,209.17,133.87,0.0,1,75.3
ORD-000572,West,Electronics,2024-03-03,241.58,147.12,0.19,1,94.46
ORD-000573,West,Electronics,2024-03-01,715.77,411.42,0.04,3,304.35
ORD-000574,West,Electronics,2024-03-28,1385.76,904.34,0.35,5,481.42
ORD-000575,West,Electronics,2024-03-28,494.35,323.59,0.15,2,170.76
ORD-000576,West,Furniture,2024-03-27,555.16,433.86,0.13,3,121.3
ORD-000577,West,Clothing,2024-03-28,128.66,84.38,0.2,2,44.28
ORD-000578,West,Clothing,2024-03-05,278.46,172.55,0.16,5,105.91
ORD-000579,West,Electronics,2024-03-07,1296.32,730.27,0.25,5,566.05
ORD-000580,West,Groceries,2024-03-01,106.6,82.01,0.02,3,24.59
ORD-000581,West,Furniture,2024-03-20,327.7,220.9,0.24,2,106.8
ORD-000582,West,Furniture,2024-03-06,648.78,494.32,0.23,3,154.46
ORD-000583,West,Furniture,2024-03-10,632.97,413.7,0.0,4,219.27
ORD-000584,West,Groceries,2024-03-07,164.07,111.3,0.1,5,52.77
ORD-000585,West,Furniture,2024-03-10,197.01,152.64,0.31,1,44.37
ORD-000586,West,Electronics,2024-03-22,223.77,156.54,0.18,1,67.23
ORD-000587,West,Electronics,2024-03-05,870.13,518.97,0.32,4,351.16
ORD-000588,West,Clothing,2024-03-28,207.55,126.16,0.09,4,81.39
ORD-000589,West,Furniture,2024-03-09,336.58,238.82,0.06,2,97.76
ORD-000590,West,Furniture,2024-03-19,180.89,139.32,0.18,1,41.57
ORD-000591,West,Clothing,2024-03-19,56.61,35.43,0.31,1,21.18
ORD-000592,West,Clothing,2024-03-08,378.85,231.06,0.02,5,147.79
ORD-000593,West,Electronics,2024-03-02,605.23,352.76,0.21,3,252.47
ORD-000594,West,Clothing,2024-03-24,334.16,201.03,0.2,5,133.13
ORD-000595,West,Furniture,2024-03-19,822.92,640.62,0.03,5,182.3
ORD-000596,West,Groceries,2024-03-17,100.78,78.83,0.03,4,21.95
ORD-000597,West,Clothing,2024-03-17,292.29,155.94,0.26,4,136.35
ORD-000598,West,Electronics,2024-03-25,452.16,301.24,0.1,2,150.92
ORD-000599,West,Clothing,2024-03-27,208.57,118.74,0.08,4,89.83
ORD-000600,West,Furniture,2024-03-21,278.86,197.72,0.11,2,81.14
ORD-000601,West,Electronics,2024-03-08,556.07,362.21,0.13,2,193.86
ORD-000602,West,Clothing,2024-03-02,120.41,66.87,0.34,2,53.54
ORD-000603,West,Clothing,2024-03-18,239.07,131.18,0.22,4,107.89
ORD-000604,West,Furniture,2024-03-26,365.18,251.26,0.26,2,113.92
ORD-000605,West,Groceries,2024-03-13,34.48,28.04,0.09,1,6.44
ORD-000606,West,Groceries,2024-03-03,102.56,80.91,0.22,3,21.65
ORD-000607,West,Furniture,2024-03-18,553.82,359.23,0.09,3,194.59
ORD-000608,West,Furniture,2024-03-13,1094.1,833.79,0.13,5,260.31
ORD-000609,West,Furniture,2024-03-12,778.36,573.17,0.16,5,205.19
ORD-000610,West,Electronics,2024-03-27,716.78,480.35,0.3,3,236.43
ORD-000611,West,Groceries,2024-03-10,110.48,83.7,0.09,4,26.78
ORD-000612,West,Electronics,2024-03-04,421.74,286.38,0.27,2,135.36
ORD-000613,West,Electronics,2024-03-06,1019.79,655.48,0.32,5,364.31
ORD-000614,West,Groceries,2024-03-26,27.38,22.5,0.16,1,4.88
ORD-000615,West,Electronics,2024-03-03,431.09,257.77,0.06,2,173.32
ORD-000616,West,Groceries,2024-03-06,63.28,49.67,0.22,2,13.61
ORD-000617,West,Clothing,2024-03-10,187.88,103.16,0.33,3,84.72
ORD-000618,West,Electronics,2024-03-08,796.11,525.23,0.16,4,270.88
ORD-000619,West,Clothing,2024-03-05,56.56,31.74,0.1,1,24.82
ORD-000620,West,Electronics,2024-03-10,1223.83,769.05,0.07,5,454.78
ORD-000621,West,Electronics,2024-03-16,436.02,289.86,0.33,2,146.16
ORD-000622,West,Furniture,2024-03-26,332.12,205.68,0.25,2,126.44
ORD-000623,North,Groceries,2024-03-02,101.41,72.59,0.11,3,28.82
ORD-000624,North,Electronics,2024-03-28,596.33,409.19,0.22,3,187.14
ORD-000625,North,Clothing,2024-03-20,69.86,38.33,0.0,1,31.53
ORD-000626,North,Furniture,2024-03-10,408.25,262.77,0.12,2,145.48
ORD-000627,North,Electronics,2024-03-02,1039.57,630.37,0.34,5,409.2
ORD-000628,North,Groceries,2024-03-04,196.59,148.65,0.24,5,47.94
ORD-000629,North,Electronics,2024-03-06,273.9,178.48,0.35,1,95.42
ORD-000630,North,Clothing,2024-03-20,64.41,39.95,0.01,1,24.46
ORD-000631,North,Groceries,2024-03-11,138.82,102.63,0.33,4,36.19
ORD-000632,North,Electronics,2024-03-14,997.76,565.67,0.03,5,432.09
ORD-000633,North,Clothing,2024-03-25,62.1,35.01,0.07,1,27.09
ORD-000634,North,Electronics,2024-03-16,378.77,249.39,0.14,2,129.38
ORD-000635,North,Furniture,2024-03-03,555.95,428.31,0.27,3,127.64
ORD-000636,North,Groceries,2024-03-26,182.94,149.11,0.15,5,33.83
ORD-000637,North,Electronics,2024-03-02,413.06,236.59,0.12,2,176.47
ORD-000638,North,Clothing,2024-03-23,380.1,206.48,0.26,5,173.62
ORD-000639,North,Furniture,2024-03-01,742.39,496.07,0.1,4,246.32
ORD-000640,North,Clothing,2024-03-22,74.26,40.26,0.28,1,34.0
ORD-000641,North,Clothing,2024-03-06,177.13,104.88,0.15,3,72.25
ORD-000642,North,Electronics,2024-03-15,184.71,107.77,0.05,1,76.94
ORD-000643,North,Groceries,2024-03-08,75.92,53.6,0.31,2,22.32
ORD-000644,North,Furniture,2024-03-26,644.92,407.28,0.19,4,237.64
ORD-000645,North,Furniture,2024-03-23,361.7,250.42,0.34,2,111.28
ORD-000646,North,Furniture,2024-03-08,582.2,360.0,0.28,3,222.2
ORD-000647,North,Electronics,2024-03-09,1177.15,664.69,0.03,5,512.46
ORD-000648,North,Clothing,2024-03-03,114.96,65.65,0.08,2,49.31
ORD-000649,North,Electronics,2024-03-22,954.7,553.47,0.34,5,401.23
ORD-000650,North,Furniture,2024-03-18,203.55,148.94,0.29,1,54.61
ORD-000651,North,Furniture,2024-03-15,616.53,388.35,0.23,3,228.18
ORD-000652,North,Electronics,2024-03-08,248.67,146.11,0.22,1,102.56
ORD-000653,North,Clothing,2024-03-12,53.05,31.03,0.12,1,22.02
ORD-000654,North,Clothing,2024-03-17,313.79,185.96,0.34,4,127.83
ORD-000655,North,Clothing,2024-03-14,240.44,126.43,0.33,5,114.01
ORD-000656,North,Electronics,2024-03-08,710.6,403.33,0.01,3,307.27
ORD-000657,North,Furniture,2024-03-03,399.6,308.2,0.19,2,91.4
ORD-000658,North,Clothing,2024-03-09,200.75,126.26,0.04,3,74.49
ORD-000659,North,Electronics,2024-03-09,907.7,567.56,0.25,4,340.14
ORD-000660,North,Clothing,2024-03-17,199.86,116.11,0.3,3,83.75
ORD-000661,North,Furniture,2024-03-07,606.38,399.45,0.01,3,206.93
ORD-000662,North,Electronics,2024-03-11,594.1,379.82,0.31,3,214.28
ORD-000663,North,Electronics,2024-03-15,1334.74,914.8,0.06,5,419.94
ORD-000664,North,Electronics,2024-03-15,847.56,577.45,0.21,4,270.11
ORD-000665,North,Clothing,2024-03-11,114.69,61.8,0.01,2,52.89
ORD-000666,North,Electronics,2024-03-14,401.34,258.82,0.17,2,142.52
ORD-000667,North,Clothing,2024-03-19,70.17,40.15,0.2,1,30.02
ORD-000668,North,Furniture,2024-03-09,171.44,125.15,0.23,1,46.29
ORD-000669,North,Electronics,2024-03-13,470.24,265.04,0.3,2,205.2
ORD-000670,North,Electronics,2024-03-15,417.3,233.51,0.32,2,183.79
ORD-000671,North,Furniture,2024-03-27,404.73,307.3,0.32,2,97.43
ORD-000672,North,Furniture,2024-03-06,478.42,337.44,0.33,3,140.98
ORD-000673,North,Furniture,2024-03-08,183.01,133.74,0.34,1,49.27
ORD-000674,North,Electronics,2024-03-21,504.22,287.2,0.04,2,217.02
ORD-000675,North,Clothing,2024-03-19,197.63,127.07,0.18,3,70.56
ORD-000676,North,Groceries,2024-03-25,32.28,23.92,0.09,1,8.36
ORD-000677,North,Furniture,2024-03-03,686.46,435.75,0.18,4,250.71
ORD-000678,North,Electronics,2024-03-09,579.85,379.28,0.28,3,200.57
ORD-000679,North,Electronics,2024-03-24,241.65,147.66,0.23,1,93.99
ORD-000680,North,Furniture,2024-03-05,384.07,240.69,0.31,2,143.38
ORD-000681,North,Groceries,2024-03-24,95.32,71.33,0.34,3,23.99
ORD-000682,North,Electronics,2024-03-03,826.33,503.2,0.11,4,323.13
ORD-000683,South,Furniture,2024-03-08,322.05,199.31,0.13,2,122.74
ORD-000684,South,Groceries,2024-03-10,36.3,28.47,0.11,1,7.83
ORD-000685,South,Groceries,2024-03-20,32.63,21.15,0.01,1,11.48
ORD-000686,South,Groceries,2024-03-22,124.69,101.05,0.01,4,23.64
ORD-000687,South,Clothing,2024-03-13,110.74,57.91,0.1,2,52.83
ORD-000688,South,Clothing,2024-03-23,49.82,28.18,0.11,1,21.64
ORD-000689,South,Groceries,2024-03-13,154.34,115.36,0.14,5,38.98
ORD-000690,South,Furniture,2024-03-13,576.09,441.6,0.33,4,134.49
ORD-000691,South,Furniture,2024-03-13,408.43,308.17,0.2,2,100.26
ORD-000692,South,Clothing,2024-03-21,57.42,36.19,0.07,1,21.23
ORD-000693,South,Furniture,2024-03-17,358.26,271.39,0.21,2,86.87
ORD-000694,South,Electronics,2024-03-23,577.98,390.45,0.14,3,187.53
ORD-000695,South,Groceries,2024-03-12,202.79,131.43,0.23,5,71.36
